ID,Hotel_name,Marks,City,Satisfaction,Reviews,Price,Distances,Discriptions,Stars,Breakfast
1379,Hotel am Museum,9.1,Rothenbaum,Wonderful,303,676,2.3,Standard Double Room,0,Not included
1398,Hotel St. Annen,9.1,St.Pauli,Wonderful,635,582,2.4,Single Room,3,Breakfast included
1405,Hotel am Museum,9.1,Rothenbaum,Wonderful,303,676,2.3,Standard Double Room,0,Not included
1417,THE MADISON Hotel Hamburg,9.0,HamburgCityCenter(NewTown),Wonderful,3236,760,1.3,Comfort Triple Room with Kitchenette,4,Not included
1457,The Fontenay,9.3,Rothenbaum,Wonderful,782,1572,1.7,Single Room,5,Not included
1480,binariouno,9.2,BolognaCityCenter,Wonderful,481,654,1.3,Deluxe Junior Suite,3,Breakfast included
1483,Grand Hotel Majestic gia' Baglioni,9.2,PiazzaMaggiore,Wonderful,704,2346,0.25,Classic Single Room,5,Breakfast included
1485,Savhotel,9.0,BolognaFiereDistrict,Wonderful,2780,439,2.3,Double Room (1 Adult),4,Not included
1489,Grand Hotel Majestic gia' Baglioni,9.2,PiazzaMaggiore,Wonderful,704,2346,0.25,Classic Single Room,5,Breakfast included
1503,Ramo Rosso di Paolo Natalini,9.3,Bologna,Wonderful,554,422,2,Deluxe Double Room,3,Breakfast included
1505,B&B A Casa di Andrea,9.2,BolognaFiereDistrict,Wonderful,119,328,3.2,Twin Room,0,Breakfast included
1544,La finestra sul canale,9.2,Montagnola,Wonderful,756,582,0.6,Standard Double Room,3,Not included
1554,Bed And Breakfast Corticella 24,9.3,BolognaFiereDistrict,Wonderful,280,671,2.2,Twin Room with Private Bathroom,3,Breakfast included
1565,La finestra sul canale,9.2,Montagnola,Wonderful,756,582,0.6,Standard Double Room,3,Not included
1578,Gregorini Bingham Art Luxury Suites,9.0,Saragozza,Wonderful,709,908,0.45,Deluxe King Suite,4,Not included
1588,Casa Isolani Piazza Maggiore 1.0,9.1,PiazzaMaggiore,Wonderful,311,1314,0.1,Large Double Room,3,Breakfast included
1595,Room sweet Room 2,9.1,BolognaFiereDistrict,Wonderful,280,743,1.9,Double or Twin Room with Private Bathroom,3,Not included
1605,Casa Isolani - Santo Stefano,9.1,PiazzaMaggiore,Wonderful,325,1595,0.4,Triple Room,3,Breakfast included
1611,Residenza del Duse,9.0,SantoStefano,Wonderful,803,802,0.7,Deluxe Family Room,3,Not included
1612,Casa Isolani Piazza Maggiore 1.0,9.1,PiazzaMaggiore,Wonderful,311,1314,0.1,Large Double Room,3,Breakfast included
1616,M2BO DOSSETTI 27 - FIERA,9.1,BolognaFiereDistrict,Wonderful,103,655,2.3,One-Bedroom Apartment,3,Not included
1617,TORTE & LINI,9.1,BolognaTrainStation,Wonderful,817,718,1.3,Standard Double or Twin Room,3,Breakfast included
1623,Indipendenza Luxury Apartments,9.1,PiazzaMaggiore,Wonderful,442,1002,0.5,Superior Apartment,3,Not included
1624,"Casa Isolani, Piazza Maggiore",9.1,PiazzaMaggiore,Wonderful,389,1595,0.1,Deluxe Double Room,3,Breakfast included
1628,Orchidea,9.1,Bologna,Wonderful,78,507,3.1,Double Room,3,Not included
1634,D'Azeglio & Galluzzi Suites,9.4,PiazzaMaggiore,Wonderful,204,1309,0.2,Suite,4,Not included
1670,Sorell Hotel St. Peter,9.1,1.ZurichOldTown-CityCenter,Wonderful,899,1563,0.5,Standard Single Room,4,Breakfast included
1695,Sorell Hotel St. Peter,9.1,1.ZurichOldTown-CityCenter,Wonderful,899,1563,0.5,Standard Single Room,4,Breakfast included
1699,FIVE Zurich - Luxury City Resort,9.0,Wiedikon,Wonderful,665,2034,3.7,Gorgeous Room,5,Not included
1715,ibis Styles Szczecin Stare Miasto,9.0,Srodmiescie,Wonderful,291,273,0.6,Standard Single Room,3,Breakfast included
1717,Moxy Szczecin City,9.1,Srodmiescie,Wonderful,2047,272,0.5,Queen Room with Courtyard View,3,Not included
1726,Courtyard by Marriott Szczecin City,9.1,Srodmiescie,Wonderful,1313,357,0.35,King Room with Courtyard View,4,Not included
1730,Bulwary Apartments,9.0,Srodmiescie,Wonderful,1003,189,0.7,Double Room with Private Bathroom,3,Not included
1733,Grand Focus Hotel Szczecin,9.0,Srodmiescie,Wonderful,2221,369,0.9,Standard Single Room,4,Not included
1746,Pomaranczowa Apartment,9.4,Prawobrzeze,Wonderful,83,190,9.5,One-Bedroom Apartment,3,Not included
1751,Apartament w centrum Szczecina,9.3,Srodmiescie,Wonderful,180,200,1.7,One-Bedroom Apartment,3,Not included
1752,Hostel Tulip - Pokój 2 ze wspólną łazienką i kuchnią,9.0,Srodmiescie,Wonderful,101,160,1,Standard Double Room with Shared Bathroom,3,Not included
1753,Calm and quiet apartments in Szczecin Strzałowska,9.1,Polnoc,Wonderful,7,190,4.9,One-Bedroom Apartment,0,Not included
1763,EXCLUSIVE Apartments Szczecin,9.4,Polnoc,Wonderful,7,300,3,Studio,0,Not included
1766,Art Apartment Szczecin,9.3,Szczecin,Wonderful,218,248,4.3,One-Bedroom Apartment,3,Not included
1768,Apartament Środowa by Prestige Home,9.2,Srodmiescie,Wonderful,10,252,0.7,One-Bedroom Apartment,4,Not included
1770,Apartament na Nowej Cukrowni,9.3,Szczecin,Wonderful,20,220,5.2,One-Bedroom Apartment,3,Not included
1772,Hostel Tulip - Pokój 3 ze wspólną łazienką i kuchnią,9.0,Srodmiescie,Wonderful,67,160,1,Standard Double Room with Shared Bathroom,3,Not included
1780,Hostel Tulip - Pokój 1 ze wspólną łazienką i kuchnią,9.0,Srodmiescie,Wonderful,82,160,1,Standard Double Room with Shared Bathroom,3,Not included
1785,Apartament Dubois,9.0,Srodmiescie,Wonderful,21,250,1.7,One-Bedroom Apartment,3,Not included
1786,Top Oder Apartments- private parking,9.1,Szczecin,Wonderful,188,220,4.7,Apartment with Balcony,3,Not included
1797,Good Day Apartments- private parking new town,9.2,Srodmiescie,Wonderful,278,220,1.9,King Room with Two King Beds,4,Not included
1800,Margi Eos Apartament,9.2,Srodmiescie,Wonderful,26,259,0.5,One-Bedroom Apartment,3,Not included
1802,Margi Eclipse Apartament,9.0,Srodmiescie,Wonderful,64,289,1,One-Bedroom Apartment,3,Not included
1805,Apartamenty Potulicka Centrum,9.3,Srodmiescie,Wonderful,80,225,1.7,One-Bedroom Apartment,3,Not included
1810,Szarotka II,9.1,Srodmiescie,Wonderful,126,329,1.1,Deluxe Apartment,3,Not included
1830,5 Vintage Guest House,9.3,Centrum,Wonderful,736,240,0.6,Deluxe Single Room,3,Not included
1842,Amarant Aparts,9.4,StudentskiGrad,Wonderful,108,186,5.9,Apartment with Mountain View,4,Not included
1843,Art 'Otel,9.1,Centrum,Wonderful,1001,361,0.6,Comfort Single Room with Yard View,4,Breakfast included
1849,Design Hotel 36,9.1,Centrum,Wonderful,295,330,0.35,Double Room with Balcony,3,Not included
1853,Hotel Leda,9.2,Centrum,Wonderful,64,210,0.9,Double or Twin Room,0,Not included
1858,Family Hotel Diana,9.1,VitoshaDistrict,Wonderful,121,168,7.7,Double or Twin Room,1,Not included
1860,Apartment 132,9.3,Mladost,Wonderful,135,192,5.6,Apartment,3,Not included
1867,Mini Sofia,9.2,Lozenets,Wonderful,915,216,1.5,King Room,3,Not included
1871,Family Hotel Agoncev,9.0,Centrum,Wonderful,926,281,1.4,Budget Single Room,3,Breakfast included
1872,Hotel Calipso Hotel,9.1,Sofia,Wonderful,597,240,4,Double Room,3,Not included
1877,Art Studio Studentski grad,9.1,StudentskiGrad,Wonderful,101,144,5.5,Studio Apartment,0,Not included
1893,VIKO Boutique Apart Hotel,9.4,Centrum,Wonderful,196,701,1.8,Junior Apartment,4,Not included
1908,Hotel Leda,9.2,Centrum,Wonderful,64,210,0.9,Double or Twin Room,0,Not included
1921,Amarant Aparts,9.4,StudentskiGrad,Wonderful,108,186,5.9,Apartment with Mountain View,4,Not included
1929,Hotel and SPA Moreni,9.1,VitoshaDistrict,Wonderful,982,672,12.3,Double Room with Terrace,4,Breakfast included
1933,Hotel Geppy,9.2,StudentskiGrad,Wonderful,291,211,5.5,Deluxe Double Room with Balcony,1,Not included
1935,Design Hotel 36,9.1,Centrum,Wonderful,295,330,0.35,Double Room with Balcony,3,Not included
1944,Hotel Geppy,9.2,StudentskiGrad,Wonderful,291,211,5.5,Deluxe Double Room with Balcony,1,Not included
1961,Fantastic Studio Studentski Grad,9.3,StudentskiGrad,Wonderful,121,168,5.5,One-Bedroom Apartment,3,Not included
1964,Sunny Dream Apartments,9.3,StudentskiGrad,Wonderful,209,198,5.7,Studio Apartment,3,Not included
1971,Boutique Hotel L do Rado,9.2,Sofia,Wonderful,137,312,10.2,Triple Room,3,Not included
1974,Molly's Apartment,9.3,StudentskiGrad,Wonderful,74,214,5,Apartment with Balcony,3,Not included
1976,Apart Hotel Rosen,9.2,Sofia,Wonderful,171,190,2.2,Standard Studio,3,Not included
1979,Apartment The Orchid,9.2,Sofia,Wonderful,102,235,4.7,Apartment with Terrace,3,Not included
1982,Bright apartment at a great location,9.2,GeoMilev,Wonderful,136,205,4,Apartment,3,Not included
1992,Apart Hotel Rosen,9.2,Sofia,Wonderful,171,190,2.2,Standard Studio,3,Not included
1995,VIKO Boutique Apart Hotel,9.4,Centrum,Wonderful,196,701,1.8,Junior Apartment,4,Not included
1996,Casa Ferrari Bed & Breakfast,9.4,Centrum,Wonderful,52,235,1,Single Room,3,Breakfast included
2007,Sofia Family House - Free Parking,9.4,Sofia,Wonderful,283,314,3.1,Deluxe Double Room,3,Not included
2011,Flower Garden in Center,9.3,Lozenets,Wonderful,122,281,3.9,One-Bedroom Apartment,3,Not included
2012,Ap-Art Sofia,9.2,Sofia,Wonderful,6,293,4.3,Two-Bedroom Apartment,4,Not included
2020,Molly's Apartment,9.3,StudentskiGrad,Wonderful,74,214,5,Apartment with Balcony,3,Not included
2027,Boutique Hotel L do Rado,9.2,Sofia,Wonderful,137,312,10.2,Triple Room,3,Not included
2028,Apartment 46,9.1,Sofia,Wonderful,109,216,3.5,Apartment,3,Not included
2030,Sofia Family House - Free Parking,9.4,Sofia,Wonderful,283,349,3.1,Deluxe Double Room,3,Not included
2031,Sunny Dream Apartments,9.3,StudentskiGrad,Wonderful,209,198,5.7,Studio Apartment,3,Not included
2059,Marius Hotel,9.4,Fatih,Wonderful,7,399,0.6,Standard Single Room,0,Breakfast included
2064,"DeCamondo Galata, a Tribute Portfolio Hotel",9.4,Beyoglu,Wonderful,1422,821,1.8,House Superior Queen Room,0,Not included
2071,Hanedan Hotel,9.0,Fatih,Wonderful,791,141,0.6,Single Room,3,Not included
2073,Erboy Hotel Istanbul Sirkeci,9.1,Fatih,Wonderful,1198,662,0.5,Standard Double or Twin Room,4,Not included
2083,"The Bank Hotel Istanbul, a Member of Design Hotels",9.1,Beyoglu,Wonderful,743,929,1.8,Classic King Room,5,Not included
2090,Erboy Hotel Istanbul Sirkeci,9.1,Fatih,Wonderful,1198,662,0.5,Standard Double or Twin Room,4,Not included
2113,Hotel Nena,9.0,Fatih,Wonderful,1147,1220,0.1,Standard Double Room,3,Breakfast included
2123,Hotel Miniature - Ottoman Mansion,9.3,Fatih,Wonderful,656,766,0.2,Deluxe Double Room,0,Breakfast included
2126,Mövenpick Hotel Istanbul Asia Airport,9.1,AsianSide,Wonderful,927,790,29.7,Classic King Room,5,Breakfast included
2137,Hotel Miniature - Ottoman Mansion,9.3,Fatih,Wonderful,656,766,0.2,Deluxe Double Room,0,Breakfast included
2150,Dersaadet Hotel Istanbul,9.2,Fatih,Wonderful,121,469,0.5,Economy Room,0,Breakfast included
2159,Kings Cross Hotel Istanbul,9.1,Sisli,Wonderful,552,366,8.3,Economy Twin Room,3,Not included
2162,Enderun Hotel Istanbul,9.0,Fatih,Wonderful,725,465,0.7,Single Room,0,Breakfast included
2168,Saba Sultan Hotel,9.0,Fatih,Wonderful,1129,1140,0.6,Economy Double or Twin Room,0,Not included
2195,Osmanhan Hotel,9.4,Fatih,Wonderful,462,962,0.6,Deluxe Double Room,0,Breakfast included
2207,Primero Hotel,9.4,Fatih,Wonderful,595,222,0.4,Basement Economic Single Room,0,Breakfast included
2213,Catch Hotel Sultanahmet-Special Category,9.2,Fatih,Wonderful,1247,1035,0.7,Premium Single Room,4,Breakfast included
2222,Opatija Hotel,9.2,Fatih,Wonderful,34,249,1,Standard Single Room,0,Breakfast included
2230,Hotel Taksimdays,9.0,Beyoglu,Wonderful,362,314,3.1,Standard Double Room,0,Not included
2233,Stayso The House,9.2,Beyoglu,Wonderful,150,866,5.6,Superior King Room,5,Not included
2240,Primero Hotel,9.4,Fatih,Wonderful,595,222,0.4,Basement Economic Single Room,0,Breakfast included
2247,Mest Hotel Istanbul Sirkeci,9.3,Fatih,Wonderful,1535,1351,0.9,Economy Double Room,4,Breakfast included
2248,The And Hotel Sultanahmet- Special Category,9.1,Fatih,Wonderful,1008,518,0.3,Standard Room,0,Breakfast included
2251,"The Bank Hotel Istanbul, a Member of Design Hotels",9.1,Beyoglu,Wonderful,743,929,1.8,Classic King Room,5,Not included
2255,Fer Hotel,9.1,Fatih,Wonderful,998,1512,0.25,Superior Room,4,Not included
2269,Mest Hotel Istanbul Sirkeci,9.3,Fatih,Wonderful,1535,1351,0.9,Economy Double Room,4,Breakfast included
2270,The And Hotel Sultanahmet- Special Category,9.1,Fatih,Wonderful,1008,518,0.3,Standard Room,0,Breakfast included
2271,Atlantis Royal Hotel,9.4,Fatih,Wonderful,1011,188,0.35,Budget Double Room,3,Not included
2274,"The Bank Hotel Istanbul, a Member of Design Hotels",9.1,Beyoglu,Wonderful,743,929,1.8,Classic King Room,5,Not included
2278,Fer Hotel,9.1,Fatih,Wonderful,998,1512,0.25,Superior Room,4,Not included
2288,Hotel Ibrahim Pasha,9.2,Fatih,Wonderful,595,671,0.25,Standard Double Room,0,Breakfast included
2291,Peyk Hotel,9.0,Fatih,Wonderful,1183,1079,0.25,Standard Single Room,3,Breakfast included
2295,Stayso The House,9.2,Beyoglu,Wonderful,150,866,5.6,Superior King Room,5,Not included
2299,Hotel Taksimdays,9.0,Beyoglu,Wonderful,362,283,3.1,Standard Double Room,0,Not included
2306,Cape Palace Hotel,9.1,Fatih,Wonderful,397,518,0.6,Standard Single Room,3,Breakfast included
2328,Hotel Momento Golden Horn,9.0,Beyoglu,Wonderful,1450,481,1.6,Standard Single Room,0,Not included
2331,PRAG HOTEL,9.1,Fatih,Wonderful,280,249,1.1,Standard Single Room,0,Breakfast included
2337,AJWA Sultanahmet - a member of Preferred Hotels & Resorts,9.3,Fatih,Wonderful,1347,1697,0.5,Deluxe Double Room with Vertical Greenery View,5,Not included
2344,Catch Hotel Sultanahmet-Special Category,9.2,Fatih,Wonderful,1247,1035,0.7,Premium Single Room,4,Breakfast included
2347,The Fox Hotel,9.0,Sisli,Wonderful,1466,699,4.1,Economy Single Room,4,Breakfast included
2351,Maranda Suit Hotel,9.1,Fatih,Wonderful,56,253,1.9,Standard Double Room,0,Breakfast included
2354,Cheers Hostel,9.1,Fatih,Wonderful,451,103,0.35,Bed in 8-Bed Mixed Dormitory Room,0,Breakfast included
2359,Saruhan Hotel,9.1,Fatih,Wonderful,770,221,0.7,Standard Single Room,0,Breakfast included
2363,Old City Apart Hotel,9.2,Fatih,Wonderful,246,164,0.7,Studio Apartment,3,Not included
2373,Ada Hotel Istanbul,9.1,Fatih,Wonderful,1126,479,0.35,Double Room with Sea View,0,Breakfast included
2377,Hotel Taksimdays,9.0,Beyoglu,Wonderful,362,283,3.1,Standard Double Room,0,Not included
2380,Régie Ottoman Istanbul - Special Category,9.2,Fatih,Wonderful,1080,748,0.8,Double Room - Attic,0,Breakfast included
2385,PALMERA OLD CITY,9.4,Fatih,Wonderful,551,283,1.1,Budget Double Room,0,Not included
2395,Hotel Novano,9.3,Fatih,Wonderful,348,363,0.6,Single Room,0,Breakfast included
2403,Gleam Collection Hotel,9.3,Sisli,Wonderful,68,697,4.8,Standard Double or Twin Room,4,Not included
2404,Saba Sultan Hotel,9.0,Fatih,Wonderful,1129,1140,0.6,Economy Double or Twin Room,0,Not included
2405,İstanbul Terrace Hotel,9.0,Fatih,Wonderful,592,226,1.4,Bed in 4-Bed Female Dormitory Room,0,Breakfast included
2406,White Palace Old City Boutique Hotel,9.4,Fatih,Wonderful,184,511,0.6,Standard Double Room,5,Not included
2422,Amiral Palace Hotel Boutique Class,9.0,Fatih,Wonderful,1038,798,0.6,Double Room - Ground Floor,0,Breakfast included
2439,Archeo,9.1,Beyoglu,Wonderful,863,89,2.2,Bed in 6-Bed Male Dormitory Room,0,Not included
2450,JW Marriott Hotel Istanbul Marmara Sea,9.2,Bakirkoy,Wonderful,195,1141,9.2,Deluxe King Room with City View,5,Not included
2455,Walton Hotels Galata,9.4,Beyoglu,Wonderful,1499,831,2,Economy Double Room - no window,0,Not included
2467,Ada Hotel Istanbul,9.1,Fatih,Wonderful,1126,479,0.35,Double Room with Sea View,0,Breakfast included
2468,Archeo,9.1,Beyoglu,Wonderful,863,89,2.2,Bed in 6-Bed Male Dormitory Room,0,Not included
2469,Four Sides Beyoglu,9.1,Beyoglu,Wonderful,275,336,2.9,Deluxe Double or Twin Room with Balcony,4,Not included
2473,Tomtom Suites,9.4,Beyoglu,Wonderful,264,1145,2.5,Standard Suite,0,Breakfast included
2488,Dream Bosphorus Hotel,9.3,Fatih,Wonderful,1397,877,0.8,Superior Single Room,0,Breakfast included
2500,BALPETEK HOTEL,9.4,Fatih,Wonderful,18,587,0.4,Superior Single Room,0,Breakfast included
2505,Saba Sultan Hotel,9.0,Fatih,Wonderful,1129,1140,0.6,Economy Double or Twin Room,0,Not included
2516,Marmara Guesthouse,9.2,Fatih,Wonderful,497,221,0.6,Economy Double Room - Basement Floor,3,Breakfast included
2523,Antusa Design Hotel & Spa,9.0,Fatih,Wonderful,2991,715,0.3,Budget Double Room,4,Breakfast included
2530,Loka Suites,9.1,Kadikoy,Wonderful,770,314,4.7,Double Room,0,Breakfast included
2537,Mr. Bird Hotel,9.1,Fatih,Wonderful,236,258,0.7,Single Room,0,Breakfast included
2542,Régie Ottoman Istanbul - Special Category,9.2,Fatih,Wonderful,1080,748,0.8,Double Room - Attic,0,Breakfast included
2544,AJWA Sultanahmet - a member of Preferred Hotels & Resorts,9.3,Fatih,Wonderful,1347,1697,0.5,Deluxe Double Room with Street View,5,Not included
2549,PALMERA OLD CITY,9.4,Fatih,Wonderful,551,283,1.1,Budget Double Room,0,Not included
2553,Center Hill Suites,9.0,Fatih,Wonderful,702,382,0.6,Deluxe Double Room,0,Breakfast included
2558,Marmara Guesthouse,9.2,Fatih,Wonderful,497,221,0.6,Economy Double Room - Basement Floor,3,Breakfast included
2565,Hotel California,9.0,Fatih,Wonderful,61,441,0.3,Economy Single Room,0,Not included
2566,Ada Suites Nisantasi,9.4,Sisli,Wonderful,472,602,5.5,Superior Suite,0,Breakfast included
2572,Mukarnas Taksim Hotel,9.2,Beyoglu,Wonderful,1251,751,3.1,Standard Double Room,0,Breakfast included
2581,Castle Franco Suites,9.2,Fatih,Wonderful,276,465,0.35,Double Room,0,Breakfast included
2582,Bosphorus Bridge,9.0,Besiktas,Wonderful,184,253,6.3,Economy Double Room,0,Not included
2602,Opatija Hotel,9.2,Fatih,Wonderful,34,249,1,Standard Single Room,0,Breakfast included
2615,Bosphorus Bridge,9.0,Besiktas,Wonderful,184,253,6.3,Economy Double Room,0,Not included
2616,Hotel Turkish House,9.3,Fatih,Wonderful,64,567,0.6,Standard Double Room,0,Breakfast included
2618,Genius Hotel Istanbul,9.2,Fatih,Wonderful,370,338,0.6,Economy Double Room - Basement Floor,0,Not included
2620,Apple Tree Hotel,9.1,Fatih,Wonderful,1578,608,0.6,Economy Double Room,3,Breakfast included
2626,Mataraci Konak,9.1,Fatih,Wonderful,325,232,0.6,Superior Double Room,0,Breakfast included
2635,FONTANA VERDE,9.4,AsianSide,Wonderful,22,338,28.1,Standard Double Room,3,Not included
2636,Ferman Hotel Old City -Special Category,9.2,Fatih,Wonderful,889,562,0.6,Economy Double or Twin Room,0,Breakfast included
2642,Cheers Hostel,9.1,Fatih,Wonderful,451,103,0.35,Bed in 8-Bed Mixed Dormitory Room,0,Breakfast included
2650,Dersaadet Hotel Istanbul,9.2,Fatih,Wonderful,121,469,0.5,Economy Room,0,Breakfast included
2654,Hotel Peninsula,9.3,Fatih,Wonderful,975,312,0.6,Classic Triple Room,0,Breakfast included
2657,Green Parrot Hotel Istanbul,9.1,Fatih,Wonderful,264,375,0.5,Deluxe Double or Twin Room,0,Breakfast included
2672,Hotel Black Tulip,9.4,Fatih,Wonderful,481,554,0.6,Economy Room - Small Room,0,Breakfast included
2680,Vogue Hotel Supreme Istanbul,9.0,Fatih,Wonderful,1990,1288,0.25,Superior Landview Room,5,Not included
2692,Sultan Suleyman Palace & Spa,9.1,Fatih,Wonderful,876,591,0.5,Standard Double Room,0,Breakfast included
2695,Stayso by Cloud 7,9.0,Sisli,Wonderful,546,595,5.7,Standard King Room (nonsmoking),0,Not included
2696,Hotel California,9.0,Fatih,Wonderful,61,441,0.3,Economy Single Room,0,Not included
2697,White Palace Old City Boutique Hotel,9.4,Fatih,Wonderful,184,511,0.6,Standard Double Room,5,Not included
2704,yolohostel,9.0,Kadikoy,Wonderful,295,117,4.7,Bed in 6-Bed Mixed Dormitory Room,0,Not included
2735,Stayso The House,9.2,Beyoglu,Wonderful,150,866,5.6,Superior King Room,5,Not included
2751,Taksim Prelude Hotel,9.0,Beyoglu,Wonderful,255,475,2.9,Economy Double Room,0,Not included
2766,Boss Hotel Sultanahmet,9.1,Fatih,Wonderful,1479,452,0.45,Single Room,0,Breakfast included
2788,The Trinity Hotel Taksim - Special Category,9.0,Beyoglu,Wonderful,574,1098,3.1,Superior Double Room,0,Not included
2792,Hotel Vera,9.0,Fatih,Wonderful,241,646,0.3,Large Single Room,4,Not included
2824,The Soul Istanbul Hotel,9.0,Beyoglu,Wonderful,641,1534,2.7,Economy Double Room,0,Not included
2825,Mataraci Konak,9.1,Fatih,Wonderful,325,232,0.6,Superior Double Room,0,Breakfast included
2834,Tan Hotel - Special Category,9.0,Fatih,Wonderful,2028,781,0.1,Economy Double Room,4,Not included
2835,La Vida Hotel,9.0,Fatih,Wonderful,85,545,0.6,Standard Double Room,0,Breakfast included
